 R = [25.83, 17.58, 14.03, 11.96, 10.56, 9.55, 8.76, 8.14, 7.62, 7.19, 6.82, 6.5, 6.21, 5.96, 5.74, 5.54, 5.35, 5.19, 5.03, 4.89, 4.76, 4.64, 4.53, 4.42, 4.32, 4.23, 4.14, 4.06, 3.98, 3.9, 3.83, 3.77, 3.7, 3.64, 3.58, 3.53, 3.47, 3.42, 3.37, 3.33, 3.28, 3.24, 3.2, 3.16, 3.12, 3.08, 3.04, 3.01, 2.97, 2.94, 2.91, 2.88, 2.85, 2.82, 2.79, 2.76, 2.73, 2.71, 2.68, 2.66, 2.63, 2.61, 2.59, 2.56, 2.54, 2.52, 2.5, 2.48, 2.46, 2.44, 2.42, 2.4, 2.38, 2.36, 2.35, 2.33, 2.31, 2.3, 2.28, 2.26]
 Eigenvalues of the spin-orbit matrix
 ....................................

   Nr  Sym         E             E-E0         E-E0           E-E(1)      E-E(1)      E-E(1)
  18   2   -529.50486183      0.04819647    10577.90      0.04935043    10831.17      1.3429
  19   2   -529.50390894      0.04914935    10787.04      0.05030332    11040.30      1.3688
  20   2   -529.49917226      0.05388604    11826.62      0.05504000    12079.88      1.4977
  21   2   -529.49871135      0.05434695    11927.78      0.05550091    12181.04      1.5103
  22   2   -529.49648226      0.05657604    12417.01      0.05773000    12670.27      1.5709
  23   2   -529.49238755      0.06067075    13315.69      0.06182471    13568.96      1.6823
  24   2   -529.48768638      0.06537191    14347.48      0.06652588    14600.74      1.8103
 
  25   3   -529.55403782     -0.00097953     -214.98      0.00017444       38.28      0.0047
  26   3   -529.54946331      0.00359498      789.01      0.00474894     1042.27      0.1292
  27   3   -529.54226118      0.01079711     2369.69      0.01195108     2622.96      0.3252
  28   3   -529.50845109      0.04460720     9790.15      0.04576117    10043.42      1.2452
  29   3   -529.50630146      0.04675684    10261.94      0.04791080    10515.21      1.3037
  30   3   -529.50486185      0.04819645    10577.90      0.04935041    10831.16      1.3429
  31   3   -529.50390894      0.04914935    10787.04      0.05030332    11040.30      1.3688
  32   3   -529.49917226      0.05388604    11826.62      0.05504000    12079.88      1.4977
  33   3   -529.49871135      0.05434694    11927.78      0.05550091    12181.04      1.5103
  34   3   -529.49648226      0.05657604    12417.00      0.05773000    12670.27      1.5709
  35   3   -529.49238758      0.06067072    13315.68      0.06182468    13568.95      1.6823
  36   3   -529.48768642      0.06537188    14347.47      0.06652584    14600.73      1.8103
 
  37   4   -529.55421226     -0.00115396     -253.27      0.00000000        0.00      0.0000
  38   4   -529.55121735      0.00184094      404.04      0.00299490      657.31      0.0815
  39   4   -529.54604911      0.00700918     1538.34      0.00816315     1791.60      0.2221
  40   4   -529.50851971      0.04453858     9775.09      0.04569255    10028.35      1.2434
  41   4   -529.50639045      0.04666784    10242.41      0.04782180    10495.67      1.3013
  42   4   -529.50528148      0.04777682    10485.80      0.04893078    10739.06      1.3315
  43   4   -529.50322112      0.04983717    10937.99      0.05099114    11191.26      1.3875
  44   4   -529.49921264      0.05384565    11817.76      0.05499962    12071.02      1.4966
  45   4   -529.49786692      0.05519137    12113.11      0.05634534    12366.37      1.5332
  46   4   -529.49675323      0.05630507    12357.53      0.05745903    12610.80      1.5635
  47   4   -529.49262743      0.06043086    13263.04      0.06158483    13516.31      1.6758
  48   4   -529.48796906      0.06508924    14285.44      0.06624320    14538.70      1.8026
--
 Eigenvalues of the spin-orbit matrix
 ....................................

   Nr  Sym         E             E-E0         E-E0           E-E(1)      E-E(1)      E-E(1)
                 (au)            (au)        (cm-1)           (au)       (cm-1)        (eV)
   1   1   -529.55094171      0.00202874      445.26      0.00315675      692.83      0.0859
   2   1   -529.55022919      0.00274125      601.64      0.00386927      849.21      0.1053
   3   1   -529.54449308      0.00847736     1860.57      0.00960538     2108.14      0.2614
   4   1   -529.50634361      0.04662684    10233.41      0.04775485    10480.98      1.2995
   5   1   -529.50595695      0.04701350    10318.27      0.04814151    10565.84      1.3100
   6   1   -529.50304275      0.04992770    10957.86      0.05105571    11205.43      1.3893
   7   1   -529.49852838      0.05444207    11948.65      0.05557008    12196.22      1.5121
   8   1   -529.49767834      0.05529211    12135.21      0.05642012    12382.78      1.5353
   9   1   -529.49635294      0.05661751    12426.11      0.05774552    12673.68      1.5713
  10   1   -529.49245254      0.06051791    13282.15      0.06164592    13529.72      1.6775
  11   1   -529.49056868      0.06240177    13695.61      0.06352978    13943.18      1.7287
  12   1   -529.48721184      0.06575861    14432.35      0.06688662    14679.92      1.8201
 
  13   2   -529.55392641     -0.00095597     -209.81      0.00017205       37.76      0.0047
  14   2   -529.54920236      0.00376808      827.00      0.00489610     1074.57      0.1332
  15   2   -529.54200083      0.01096961     2407.55      0.01209763     2655.12      0.3292
  16   2   -529.50827887      0.04469158     9808.67      0.04581959    10056.24      1.2468
  17   2   -529.50624066      0.04672979    10256.00      0.04785780    10503.57      1.3023
  18   2   -529.50479448      0.04817597    10573.40      0.04930398    10820.97      1.3416
  19   2   -529.50368714      0.04928331    10816.44      0.05041132    11064.01      1.3718
  20   2   -529.49915554      0.05381491    11811.01      0.05494292    12058.58      1.4951
  21   2   -529.49852216      0.05444828    11950.02      0.05557630    12197.59      1.5123
  22   2   -529.49629519      0.05667526    12438.78      0.05780327    12686.35      1.5729
  23   2   -529.49221147      0.06075898    13335.05      0.06188699    13582.62      1.6840
  24   2   -529.48752151      0.06544894    14364.38      0.06657695    14611.95      1.8117
 
  25   3   -529.55392642     -0.00095597     -209.81      0.00017204       37.76      0.0047
  26   3   -529.54920239      0.00376806      826.99      0.00489607     1074.56      0.1332
  27   3   -529.54200086      0.01096959     2407.55      0.01209760     2655.12      0.3292
  28   3   -529.50827887      0.04469158     9808.67      0.04581959    10056.24      1.2468
  29   3   -529.50624067      0.04672978    10256.00      0.04785779    10503.57      1.3023
  30   3   -529.50479450      0.04817595    10573.40      0.04930396    10820.97      1.3416
  31   3   -529.50368714      0.04928331    10816.44      0.05041132    11064.01      1.3718
  32   3   -529.49915554      0.05381491    11811.01      0.05494292    12058.58      1.4951
  33   3   -529.49852217      0.05444828    11950.02      0.05557629    12197.59      1.5123
  34   3   -529.49629519      0.05667526    12438.78      0.05780327    12686.35      1.5729
  35   3   -529.49221150      0.06075895    13335.05      0.06188696    13582.62      1.6840
  36   3   -529.48752154      0.06544890    14364.37      0.06657692    14611.94      1.8117
 
  37   4   -529.55409846     -0.00112801     -247.57      0.00000000        0.00      0.0000
  38   4   -529.55094171      0.00202874      445.26      0.00315675      692.83      0.0859
  39   4   -529.54579964      0.00717081     1573.81      0.00829882     1821.38      0.2258
  40   4   -529.50835370      0.04461674     9792.24      0.04574476    10039.81      1.2448
  41   4   -529.50633622      0.04663423    10235.03      0.04776224    10482.60      1.2997
  42   4   -529.50520531      0.04776513    10483.24      0.04889315    10730.81      1.3305
  43   4   -529.50300240      0.04996804    10966.72      0.05109606    11214.29      1.3904
  44   4   -529.49919136      0.05377909    11803.15      0.05490710    12050.72      1.4941
  45   4   -529.49766722      0.05530323    12137.66      0.05643124    12385.23      1.5356
  46   4   -529.49656965      0.05640079    12378.54      0.05752881    12626.11      1.5654
  47   4   -529.49245240      0.06051805    13282.18      0.06164606    13529.75      1.6775
  48   4   -529.48780534      0.06516510    14302.09      0.06629312    14549.66      1.8039
--
 Eigenvalues of the spin-orbit matrix
 ....................................

   Nr  Sym         E             E-E0         E-E0           E-E(1)      E-E(1)      E-E(1)
                 (au)            (au)        (cm-1)           (au)       (cm-1)        (eV)
   1   1   -529.55035992      0.00242692      532.65      0.00350313      768.85      0.0953
   2   1   -529.54988591      0.00290093      636.68      0.00397714      872.88      0.1082
   3   1   -529.54407555      0.00871129     1911.91      0.00978750     2148.11      0.2663
   4   1   -529.50622653      0.04656031    10218.81      0.04763652    10455.01      1.2963
   5   1   -529.50587458      0.04691226    10296.05      0.04798847    10532.25      1.3058
   6   1   -529.50257431      0.05021253    11020.38      0.05128874    11256.58      1.3956
   7   1   -529.49817536      0.05461148    11985.83      0.05568769    12222.04      1.5153
   8   1   -529.49724740      0.05553944    12189.50      0.05661565    12425.70      1.5406
   9   1   -529.49613202      0.05665482    12434.30      0.05773103    12670.50      1.5709
  10   1   -529.49207494      0.06071190    13324.72      0.06178811    13560.92      1.6813
  11   1   -529.49023885      0.06254799    13727.70      0.06362420    13963.90      1.7313
  12   1   -529.48688229      0.06590455    14464.38      0.06698076    14700.58      1.8226
 
  13   2   -529.55369669     -0.00090985     -199.69      0.00016636       36.51      0.0045
  14   2   -529.54864875      0.00413809      908.20      0.00521430     1144.41      0.1419
  15   2   -529.54144999      0.01133685     2488.15      0.01241306     2724.35      0.3378
  16   2   -529.50792050      0.04486634     9847.02      0.04594256    10083.23      1.2502
  17   2   -529.50610943      0.04667741    10244.51      0.04775362    10480.71      1.2994
  18   2   -529.50464287      0.04814397    10566.38      0.04922018    10802.58      1.3393
  19   2   -529.50321213      0.04957472    10880.39      0.05065093    11116.59      1.3783
  20   2   -529.49911880      0.05366804    11778.77      0.05474425    12014.97      1.4897
  21   2   -529.49811119      0.05467565    11999.92      0.05575186    12236.12      1.5171
  22   2   -529.49588418      0.05690266    12488.69      0.05797887    12724.89      1.5777
  23   2   -529.49183173      0.06095511    13378.10      0.06203132    13614.30      1.6880
  24   2   -529.48716425      0.06562259    14402.49      0.06669880    14638.69      1.8150
 
  25   3   -529.55369669     -0.00090985     -199.69      0.00016636       36.51      0.0045
  26   3   -529.54864878      0.00413806      908.20      0.00521427     1144.40      0.1419
  27   3   -529.54145002      0.01133682     2488.15      0.01241304     2724.35      0.3378
  28   3   -529.50792050      0.04486634     9847.02      0.04594255    10083.22      1.2502
  29   3   -529.50610944      0.04667740    10244.50      0.04775361    10480.71      1.2994
  30   3   -529.50464289      0.04814395    10566.38      0.04922016    10802.58      1.3393
  31   3   -529.50321213      0.04957472    10880.39      0.05065093    11116.59      1.3783
  32   3   -529.49911881      0.05366803    11778.77      0.05474425    12014.97      1.4897
  33   3   -529.49811119      0.05467565    11999.92      0.05575186    12236.12      1.5171
  34   3   -529.49588419      0.05690265    12488.69      0.05797887    12724.89      1.5777
  35   3   -529.49183176      0.06095508    13378.09      0.06203129    13614.30      1.6880
  36   3   -529.48716429      0.06562255    14402.49      0.06669876    14638.69      1.8150
 
  37   4   -529.55386305     -0.00107621     -236.20      0.00000000        0.00      0.0000
  38   4   -529.55035992      0.00242692      532.65      0.00350313      768.85      0.0953
  39   4   -529.54527012      0.00751672     1649.73      0.00859293     1885.93      0.2338
  40   4   -529.50800976      0.04477708     9827.43      0.04585329    10063.63      1.2477
  41   4   -529.50622008      0.04656676    10220.22      0.04764297    10456.42      1.2964
  42   4   -529.50503209      0.04775475    10480.96      0.04883096    10717.16      1.3288
  43   4   -529.50253303      0.05025381    11029.44      0.05133003    11265.64      1.3968
  44   4   -529.49914676      0.05364008    11772.64      0.05471629    12008.84      1.4889
  45   4   -529.49723625      0.05555059    12191.95      0.05662681    12428.15      1.5409
  46   4   -529.49616375      0.05662309    12427.33      0.05769930    12663.53      1.5701
  47   4   -529.49207481      0.06071203    13324.75      0.06178824    13560.95      1.6813
  48   4   -529.48745048      0.06533636    14339.67      0.06641258    14575.88      1.8072
--
 Eigenvalues of the spin-orbit matrix
 ....................................

   Nr  Sym         E             E-E0         E-E0           E-E(1)      E-E(1)      E-E(1)
                 (au)            (au)        (cm-1)           (au)       (cm-1)        (eV)
